Gene ID	GC_promotor
ENSG00000007516	0.657940187255704
ENSG00000007520	0.6459412780656304
ENSG00000007541	0.6402145259521862
ENSG00000007545	0.5433142441596218
ENSG00000007866	0.5969457322061631
ENSG00000007908	0.3992364330515408
ENSG00000007923	0.47450231797109355
ENSG00000007933	0.3534224161439869
ENSG00000007944	0.40832651577129353
ENSG00000007952	0.39241887101172623
ENSG00000007968	0.538860103626943
ENSG00000008018	0.40578129260976276
ENSG00000008056	0.4915916734842287
ENSG00000008083	0.47813835105899466
ENSG00000008086	0.43450595400418146
ENSG00000008118	0.47522952458867374
ENSG00000008128	0.48313789655485867
ENSG00000008130	0.4988637396600309
ENSG00000008196	0.45641305335878557
ENSG00000008197	0.4353240614489592
ENSG00000008226	0.4446868466503045
ENSG00000008256	0.46932097082083446
ENSG00000008277	0.39960003636033087
ENSG00000008282	0.4174165984910463
ENSG00000008283	0.5863103354240523
ENSG00000008294	0.4775929460958095
ENSG00000008300	0.6108535587673848
ENSG00000008311	0.40450868102899734
ENSG00000008323	0.5812198891009909
ENSG00000008324	0.44905008635578586
ENSG00000008382	0.5496773020634488
ENSG00000008394	0.41705299518225614
ENSG00000008405	0.4381419870920825
ENSG00000008438	0.5714935005908554
ENSG00000008441	0.5978547404781384
ENSG00000008513	0.527315698572857
ENSG00000008516	0.5760385419507318
ENSG00000008517	0.5696754840469048
ENSG00000008710	0.6044905008635578
ENSG00000008735	0.6476683937823834
ENSG00000008838	0.47286610308153804
ENSG00000008853	0.5503136078538314
ENSG00000008869	0.3900554495045905
ENSG00000008952	0.39041905281338063
ENSG00000008988	0.4172347968366512
ENSG00000009307	0.40059994545950367
ENSG00000009335	0.47550222707026635
ENSG00000009413	0.4171438960094537
ENSG00000009694	0.37569311880738115
ENSG00000009709	0.5526770293609672
ENSG00000009724	0.5461321698027453
ENSG00000009765	0.4535042268884647
ENSG00000009780	0.4518680119989092
ENSG00000009790	0.46632124352331605
ENSG00000009830	0.48668302881556225
ENSG00000009844	0.36533042450686304
ENSG00000009950	0.560039996363967
ENSG00000009954	0.46395782201618035
ENSG00000010017	0.47032087992000726
ENSG00000010030	0.48704663212435234
ENSG00000010072	0.4466866648486501
ENSG00000010165	0.46595764021452596
ENSG00000010219	0.4607762930642669
ENSG00000010244	0.4373238796473048
ENSG00000010256	0.5231342605217707
ENSG00000010270	0.39714571402599763
ENSG00000010278	0.5266793927824743
ENSG00000010282	0.5681301699845469
ENSG00000010292	0.4565039541859831
ENSG00000010295	0.5574947732024361
ENSG00000010310	0.5565857649304609
ENSG00000010318	0.4642305244977729
ENSG00000010319	0.6126715753113353
ENSG00000010322	0.49440959912735205
ENSG00000010327	0.5994000545404963
ENSG00000010361	0.5561312607944733
ENSG00000010379	0.47613853286064906
ENSG00000010404	0.48122897918371055
ENSG00000010438	0.4839560039996364
ENSG00000010539	0.44714116898463774
ENSG00000010610	0.49995454958640123
ENSG00000010626	0.49240978092900645
ENSG00000010671	0.4326879374602309
ENSG00000010704	0.45304972275247707
ENSG00000010803	0.3739660030906281
ENSG00000010810	0.4700481774384147
ENSG00000010818	0.4314153258794655
ENSG00000010932	0.4244159621852559
ENSG00000011007	0.46095809471866195
ENSG00000011009	0.6039450959003727
ENSG00000011021	0.46232160712662485
ENSG00000011028	0.5514044177802018
ENSG00000011052	0.4625034087810199
ENSG00000011083	0.5394055085901281
ENSG00000011105	0.5198618307426598
ENSG00000011114	0.43123352422507044
ENSG00000011132	0.5482228888282883
ENSG00000011143	0.45959458231069905
ENSG00000011198	0.4241432597036633
ENSG00000011201	0.4824106899372784
ENSG00000011243	0.4775929460958095
ENSG00000011258	0.41650759021907097
ENSG00000011260	0.45404963185164987
ENSG00000011275	0.47522952458867374
ENSG00000011295	0.4456867557494773
ENSG00000011304	0.641578038360149
ENSG00000011332	0.5544950459049177
ENSG00000011347	0.6005817652940642
ENSG00000011376	0.42368875556767566
ENSG00000011405	0.39378238341968913
ENSG00000011422	0.5095900372693392
ENSG00000011426	0.40314516862103444
ENSG00000011451	0.5776747568402872
ENSG00000011454	0.41068993727842923
ENSG00000011465	0.33924188710117265
ENSG00000011478	0.5279520043632397
ENSG00000011485	0.5633124261430779
ENSG00000011523	0.49140987182983364
ENSG00000011566	0.41696209435505865
ENSG00000011590	0.5064085083174257
ENSG00000011600	0.5503136078538314
ENSG00000011638	0.4670484501408963
ENSG00000011677	0.38687392055267705
ENSG00000012048	0.44177802017998363
ENSG00000012061	0.5414053267884738
ENSG00000012124	0.5200436323970549
ENSG00000012171	0.6054904099627306
ENSG00000012174	0.40096354876829376
ENSG00000012211	0.5574038723752386
ENSG00000012223	0.48804654122352514
ENSG00000012232	0.45614035087719296
ENSG00000012504	0.40278156531224435
ENSG00000012660	0.4391418961912553
ENSG00000012779	0.548677392964276
ENSG00000012817	0.3762385237705663
ENSG00000012822	0.47213889646395785
ENSG00000012963	0.43459685483137894
ENSG00000012983	0.43350604490500866
ENSG00000013016	0.5022270702663394
ENSG00000013275	0.5073175165894009
ENSG00000013288	0.5538587401145351
ENSG00000013293	0.4294155076811199
ENSG00000013297	0.48804654122352514
ENSG00000013306	0.6060358149259159
ENSG00000013364	0.5150440869011909
ENSG00000013374	0.43886919370966276
ENSG00000013375	0.43550586310335426
ENSG00000013392	0.4436869375511317
ENSG00000013441	0.4309608217434779
ENSG00000013503	0.43086992091628035
ENSG00000013523	0.46732115262248886
ENSG00000013561	0.4168711935278611
ENSG00000013563	0.5354058721934369
ENSG00000013573	0.48522861558040176
ENSG00000013583	0.4647759294609581
ENSG00000013588	0.4680483592400691
ENSG00000013619	0.5234978638305609
ENSG00000013725	0.49504590491773476
ENSG00000013810	0.5834015089537314
ENSG00000014123	0.36751204435960366
ENSG00000014138	0.46968457412962455
ENSG00000014164	0.5952186164894101
ENSG00000014216	0.5595854922279793
ENSG00000014257	0.4020543586946641
ENSG00000014641	0.40114535042268884
ENSG00000014824	0.40150895373147893
ENSG00000014914	0.5005908553767839
ENSG00000014919	0.43886919370966276
ENSG00000015133	0.5021361694391419
ENSG00000015153	0.44514135078629213
ENSG00000015171	0.385146804835924
ENSG00000015285	0.5047722934278702
ENSG00000015413	0.6123079720025453
ENSG00000015475	0.5499500045450414
ENSG00000015479	0.43486955731297156
ENSG00000015520	0.5642214344150531
ENSG00000015532	0.5816743932369784
ENSG00000015568	0.41850740841741657
ENSG00000015592	0.44177802017998363
ENSG00000015676	0.42487046632124353
ENSG00000016082	0.4707753840559949
ENSG00000016391	0.5239523679665485
ENSG00000016402	0.4217798381965276
ENSG00000016490	0.39678211071720754
ENSG00000016602	0.41650759021907097
ENSG00000016864	0.4624125079538224
ENSG00000017260	0.40350877192982454
ENSG00000017427	0.3876920279974548
ENSG00000017483	0.5483137896554858
ENSG00000017797	0.4495045904917735
ENSG00000018189	0.40150895373147893
ENSG00000018236	0.39278247432051633
ENSG00000018280	0.5408599218252886
ENSG00000018408	0.464412326152168
ENSG00000018510	0.4072357058449232
ENSG00000018610	0.45559494591400784
ENSG00000018625	0.5139532769748205
ENSG00000018699	0.43323334242341605
ENSG00000018869	0.4204163257885647
ENSG00000019102	0.5298609217343878
ENSG00000019144	0.5683119716389419
ENSG00000019169	0.39723661485319517
ENSG00000019186	0.48086537587492045
ENSG00000019485	0.5085901281701664
ENSG00000019505	0.4645032269793655
ENSG00000019549	0.39614580492682483
ENSG00000019582	0.5254067812017089
ENSG00000019991	0.3781474411417144
ENSG00000019995	0.39460049086446686
ENSG00000020129	0.5794927733842378
ENSG00000020181	0.5814925915825834
ENSG00000020256	0.47568402872466137
ENSG00000020426	0.38660121807108444
ENSG00000020577	0.46632124352331605
ENSG00000020633	0.5358603763294246
ENSG00000020922	0.38405599490955367
ENSG00000021300	0.5395873102445232
ENSG00000021355	0.434778656485774
ENSG00000021461	0.4158712844286883
ENSG00000021488	0.5300427233887829
ENSG00000021574	0.4492318880101809
ENSG00000021645	0.41150804472320696
ENSG00000021762	0.6064903190619034
ENSG00000021776	0.4165984910462685
ENSG00000021826	0.35160439960003637
ENSG00000021852	0.4271429870011817
ENSG00000022267	0.423234251431688
ENSG00000022277	0.4261430779020089
ENSG00000022355	0.3496954822288883
ENSG00000022556	0.4863194255067721
ENSG00000022567	0.47568402872466137
ENSG00000022840	0.4668666484865012
ENSG00000022976	0.49559130988091993
ENSG00000023041	0.39941823470593585
ENSG00000023171	0.4682301608944641
ENSG00000023191	0.618489228251977
ENSG00000023228	0.4383237887464776
ENSG00000023287	0.42268884646850285
ENSG00000023318	0.4012362512498864
ENSG00000023330	0.46295791291700755
ENSG00000023445	0.39141896191255343
ENSG00000023516	0.41014453231524406
ENSG00000023572	0.4095991273520589
ENSG00000023608	0.41505317698391053
ENSG00000023697	0.4112353422416144
ENSG00000023734	0.3896918461958004
ENSG00000023839	0.42005272247977454
ENSG00000023892	0.49895464048722843
ENSG00000023902	0.5262248886464866
ENSG00000023909	0.39623670575402237
ENSG00000024048	0.4162348877374784
ENSG00000024422	0.5517680210889919
ENSG00000024526	0.373602399781838
ENSG00000024862	0.3873284246886647
ENSG00000025039	0.4839560039996364
ENSG00000025156	0.39660030906281246
ENSG00000025293	0.4764112353422416
ENSG00000025423	0.45304972275247707
ENSG00000025434	0.5144986819380056
ENSG00000025708	0.6383965094082357
ENSG00000025770	0.543859649122807
ENSG00000025772	0.45968548313789653
ENSG00000025796	0.45914007817471136
ENSG00000025800	0.4660485410417235
ENSG00000026025	0.4509590037269339
ENSG00000026103	0.39878192891555314
ENSG00000026297	0.52058903736024
ENSG00000026508	0.4824106899372784
ENSG00000026559	0.5416780292700664
ENSG00000026652	0.4588673756931188
ENSG00000026751	0.4264157803836015
ENSG00000026950	0.4334151440778111
ENSG00000027001	0.41750749931824377
ENSG00000027075	0.44714116898463774
ENSG00000027644	0.5500409053722389
ENSG00000027697	0.41668939187346604
ENSG00000027847	0.5833106081265339
ENSG00000027869	0.5515862194345968
ENSG00000028116	0.38396509408235613
ENSG00000028137	0.5564039632760658
ENSG00000028203	0.42487046632124353
ENSG00000028277	0.5357694755022271
ENSG00000028310	0.5475865830379056
ENSG00000028528	0.42305244977729295
ENSG00000028839	0.41950731751658943
ENSG00000029153	0.43886919370966276
ENSG00000029363	0.40978092900645396
ENSG00000029364	0.4234160530860831
ENSG00000029534	0.49577311153531495
ENSG00000029559	0.35160439960003637
ENSG00000029639	0.35787655667666574
ENSG00000029725	0.4492318880101809
ENSG00000029993	0.4893191528042905
ENSG00000030066	0.45377692937005726
ENSG00000030110	0.5544041450777202
ENSG00000030304	0.3781474411417144
ENSG00000030419	0.34933187892009815
ENSG00000030582	0.6040359967275702
ENSG00000031003	0.44414144168711933
ENSG00000031081	0.4740478138351059
ENSG00000031691	0.373602399781838
ENSG00000031698	0.42587037542041634
ENSG00000031823	0.5193164257794746
ENSG00000032219	0.41668939187346604
ENSG00000032389	0.4426870284519589
ENSG00000032444	0.570402690664485
ENSG00000032742	0.4171438960094537
ENSG00000033011	0.5239523679665485
ENSG00000033030	0.4502317971093537
ENSG00000033050	0.48822834287792016
ENSG00000033100	0.5591309880919917
ENSG00000033122	0.34705935824016
ENSG00000033170	0.4165984910462685
ENSG00000033178	0.39378238341968913
ENSG00000033327	0.4462321607126625
ENSG00000033627	0.43423325152258885
ENSG00000033800	0.4035996727570221
ENSG00000033867	0.3475138623761476
ENSG00000034053	0.47850195436778475
ENSG00000034152	0.5942187073902373
ENSG00000034239	0.41323516043996
ENSG00000034510	0.47550222707026635
ENSG00000034533	0.4062357967457504
ENSG00000034677	0.4164166893918735
ENSG00000034693	0.3817834742296155
ENSG00000034713	0.48686483046995727
ENSG00000034971	0.44914098718298334
ENSG00000035115	0.43150622670666305
ENSG00000035141	0.48150168166530316
ENSG00000035403	0.4572311608035633
ENSG00000035499	0.390146350331788
ENSG00000035664	0.4690482683392419
ENSG00000035681	0.42850649940914465
ENSG00000035687	0.40450868102899734
ENSG00000035720	0.3766021270793564
ENSG00000035862	0.5763112444323243
ENSG00000035928	0.41305335878556493
ENSG00000036054	0.3886919370966276
ENSG00000036257	0.43486955731297156
ENSG00000036448	0.4875920370875375
ENSG00000036473	0.40614489591855285
ENSG00000036530	0.517316607581129
ENSG00000036549	0.39187346604854106
ENSG00000036565	0.41850740841741657
ENSG00000036672	0.5562221616216707
ENSG00000036828	0.41014453231524406
ENSG00000037042	0.517316607581129
ENSG00000037241	0.4682301608944641
ENSG00000037280	0.6078538314698664
ENSG00000037474	0.4522316153076993
ENSG00000037637	0.45814016907553856
ENSG00000037749	0.3998727388419235
ENSG00000037757	0.5276793018816471
ENSG00000037897	0.5453140623579674
ENSG00000037965	0.5320425415871285
ENSG00000038002	0.4134169620943551
ENSG00000038210	0.47350240887192074
ENSG00000038219	0.42905190437232976
ENSG00000038274	0.38996454867739294
ENSG00000038295	0.4289610035451323
ENSG00000038358	0.5699481865284974
ENSG00000038382	0.5026815744023271
ENSG00000038427	0.43786928461048996
ENSG00000038532	0.4750477229342787
ENSG00000038945	0.33906008544677757
ENSG00000039068	0.5094991364421416
ENSG00000039123	0.3988728297427507
ENSG00000039139	0.401690755385874
ENSG00000039319	0.4086901190800836
ENSG00000039523	0.5870375420416326
ENSG00000039537	0.38996454867739294
ENSG00000039560	0.45559494591400784
ENSG00000039600	0.41596218525588585
ENSG00000039650	0.6026724843196073
ENSG00000039987	0.5541314425961277
ENSG00000040199	0.46168530133624214
ENSG00000040275	0.3933278792837015
ENSG00000040341	0.44605035905826745
ENSG00000040487	0.5424961367148441
ENSG00000040531	0.5295882192527952
ENSG00000040608	0.6377602036178529
ENSG00000040633	0.560403599672757
ENSG00000040731	0.33051540769021
ENSG00000040933	0.47350240887192074
ENSG00000041353	0.38487410235433145
ENSG00000041357	0.4299609126443051
ENSG00000041515	0.40550859012817014
ENSG00000041802	0.4336878465594037
ENSG00000041880	0.5539496409417326
ENSG00000041982	0.4379601854376875
ENSG00000041988	0.558676483956004
ENSG00000042062	0.49804563221525316
ENSG00000042088	0.44641396236705755
ENSG00000042286	0.5068630124534134
ENSG00000042304	0.38160167257522043
ENSG00000042317	0.3771475320425416
ENSG00000042429	0.4118716480319971
ENSG00000042445	0.5143168802836106
ENSG00000042493	0.501136260339969
ENSG00000042753	0.5220434505954005
ENSG00000042781	0.36151258976456685
ENSG00000042813	0.35596763930551767
ENSG00000042832	0.4608671938914644
ENSG00000042980	0.36951186255794927
ENSG00000043039	0.43259703663303334
ENSG00000043093	0.4506863012453413
ENSG00000043143	0.5577674756840287
ENSG00000043355	0.5737660212707936
ENSG00000043462	0.4565039541859831
ENSG00000043514	0.4351422597945641
ENSG00000043591	0.46668484683210615
ENSG00000044012	0.5034996818471048
ENSG00000044090	0.5442232524315971
ENSG00000044115	0.47786564857740205
ENSG00000044446	0.45677665666757566
ENSG00000044459	0.40696300336333063
ENSG00000044524	0.35496773020634487
ENSG00000044574	0.45514044177802016
ENSG00000046604	0.4309608217434779
ENSG00000046647	0.40778111080810836
ENSG00000046651	0.40541768930097266
ENSG00000046653	0.3846923006999364
ENSG00000046774	0.45014089628215614
ENSG00000046889	0.4112353422416144
ENSG00000047056	0.45159530951731663
ENSG00000047188	0.38823743296063995
ENSG00000047230	0.4769566403054268
ENSG00000047249	0.442868830106354
ENSG00000047315	0.42732478865557677
ENSG00000047346	0.39596400327242975
ENSG00000047365	0.40914462321607126
ENSG00000047410	0.37787473866012183
ENSG00000047457	0.3629670029997273
ENSG00000047578	0.4608671938914644
ENSG00000047579	0.43450595400418146
ENSG00000047597	0.4124170529951823
ENSG00000047617	0.44023270611762566
ENSG00000047621	0.3775111353513317
ENSG00000047634	0.41568948277429324
ENSG00000047644	0.49477320243614215
ENSG00000047648	0.46950277247522954
ENSG00000047662	0.4465048631942551
ENSG00000047849	0.41805290428142894
ENSG00000047932	0.39578220161803473
ENSG00000047936	0.36233069720934463
ENSG00000048028	0.45559494591400784
ENSG00000048052	0.36414871375329516
ENSG00000048140	0.5903099718207435
ENSG00000048162	0.49322788837378423
ENSG00000048342	0.42650668121079904
ENSG00000048392	0.4329606399418235
ENSG00000048405	0.40041814380510865
ENSG00000048462	0.4575038632851559
ENSG00000048471	0.46968457412962455
ENSG00000048540	0.38505590400872647
ENSG00000048544	0.4095991273520589
ENSG00000048545	0.5073175165894009
ENSG00000048649	0.44959549131897103
ENSG00000048707	0.41750749931824377
ENSG00000048740	0.4448686483046996
ENSG00000048828	0.45177711117171165
ENSG00000048991	0.41668939187346604
ENSG00000049089	0.5740387237523862
ENSG00000049130	0.39123716025815836
ENSG00000049167	0.40732660667212073
ENSG00000049192	0.36378511044450507
ENSG00000049239	0.5108626488501046
ENSG00000049245	0.43323334242341605
ENSG00000049246	0.45004999545495866
ENSG00000049247	0.40996273066084904
ENSG00000049249	0.43405144986819383
ENSG00000049283	0.5925824925006817
ENSG00000049323	0.38187437505681304
ENSG00000049449	0.49768202890646307
ENSG00000049540	0.5574038723752386
ENSG00000049541	0.4958640123625125
ENSG00000049618	0.4598672847922916
ENSG00000049656	0.5746750295427688
ENSG00000049759	0.46668484683210615
ENSG00000049768	0.5193164257794746
ENSG00000049769	0.5167712026179438
ENSG00000049860	0.431324425052268
ENSG00000049883	0.4275974911371693
ENSG00000050030	0.4425052267975639
ENSG00000050130	0.4221434415053177
ENSG00000050165	0.4883192437051177
ENSG00000050327	0.49677302063448775
ENSG00000050344	0.4998636487592037
ENSG00000050393	0.44041450777202074
ENSG00000050405	0.4134169620943551
ENSG00000050426	0.45559494591400784
ENSG00000050438	0.4572311608035633
ENSG00000050555	0.5531315334969549
ENSG00000050628	0.44205072266157625
ENSG00000050730	0.373602399781838
ENSG00000050748	0.4995000454504136
ENSG00000050767	0.5165894009635488
ENSG00000050820	0.6201254431415326
ENSG00000051009	0.4241432597036633
ENSG00000051108	0.4425052267975639
ENSG00000051128	0.5733115171348059
ENSG00000051180	0.4538678301972548
ENSG00000051341	0.3933278792837015
ENSG00000051382	0.3831469866375784
ENSG00000051523	0.6194891373511499
ENSG00000051596	0.4279610944459595
ENSG00000051620	0.4789564585037724
ENSG00000051825	0.4259612762476139
ENSG00000052126	0.41178074720479957
ENSG00000052344	0.5738569220979911
ENSG00000052723	0.37769293700572676
ENSG00000052749	0.46013998727388417
ENSG00000052795	0.4072357058449232
ENSG00000052802	0.4022361603490592
ENSG00000052841	0.4324152349786383
ENSG00000052850	0.5804926824834106
ENSG00000053108	0.48313789655485867
ENSG00000053254	0.5000454504135987
ENSG00000053328	0.45341332606126716
ENSG00000053371	0.5284065084992273
ENSG00000053372	0.5328606490319062
ENSG00000053438	0.5206799381874375
ENSG00000053501	0.5267702936096719
ENSG00000053524	0.4780474502317971
ENSG00000053702	0.5051358967366603
ENSG00000053747	0.45777656576674847
ENSG00000053770	0.3907826561221707
ENSG00000053900	0.4287792018907372
ENSG00000053918	0.5933096991182619
ENSG00000054116	0.47922916098536494
ENSG00000054118	0.45995818561948915
ENSG00000054148	0.6706663030633578
ENSG00000054179	0.6613944186892101
ENSG00000054219	0.44077811108081083
ENSG00000054267	0.46068539223706934
ENSG00000054277	0.4090537223888737
ENSG00000054282	0.42287064812289793
ENSG00000054356	0.5094082356149441
ENSG00000054392	0.4472320698118353
ENSG00000054523	0.4779565494045996
ENSG00000054598	0.5938551040814471
ENSG00000054611	0.49068266521225345
ENSG00000054654	0.3965094082356149
ENSG00000054690	0.4707753840559949
ENSG00000054793	0.5166803017907463
ENSG00000054796	0.3829651849831833
ENSG00000054803	0.4389600945368603
ENSG00000054938	0.5064085083174257
ENSG00000054965	0.4334151440778111
ENSG00000054967	0.5964912280701754
ENSG00000054983	0.4043268793746023
ENSG00000055044	0.4337787473866012
ENSG00000055070	0.4754113262430688
ENSG00000055118	0.6082174347786565
ENSG00000055130	0.44914098718298334
ENSG00000055147	0.38623761476229435
ENSG00000055163	0.46986637578401963
ENSG00000055208	0.36278520134533226
ENSG00000055211	0.4448686483046996
ENSG00000055332	0.4387782928824652
ENSG00000055483	0.5009544586855741
ENSG00000055609	0.46568493773293335
ENSG00000055732	0.4259612762476139
ENSG00000055813	0.5022270702663394
ENSG00000055917	0.37332969730024546
ENSG00000055950	0.5410417234796837
ENSG00000055955	0.5608581038087447
ENSG00000055957	0.5339514589582766
ENSG00000056050	0.39814562312517043
ENSG00000056097	0.42605217707481136
ENSG00000056277	0.3846923006999364
ENSG00000056291	0.3697845650395419
ENSG00000056487	0.5623125170439051
ENSG00000056558	0.5156803926915735
ENSG00000056586	0.3887828379238251
ENSG00000056736	0.4911371693482411
ENSG00000056972	0.4625034087810199
ENSG00000056998	0.5032269793655122
ENSG00000057019	0.41278065630397237
ENSG00000057149	0.3649668211980729
ENSG00000057252	0.43223343332424324
ENSG00000057294	0.44123261521679846
ENSG00000057468	0.41032633396963913
ENSG00000057593	0.6259430960821744
ENSG00000057608	0.4274156894827743
ENSG00000057657	0.40514498681938005
ENSG00000057663	0.40078174711389875
ENSG00000057704	0.46259430960821746
ENSG00000057757	0.4538678301972548
ENSG00000057935	0.475956731206254
ENSG00000058056	0.4635033178801927
ENSG00000058063	0.4157803836014908
ENSG00000058085	0.41596218525588585
